audio_id,class_label,split,quality,duration
AUD-002479,Gunshot,val,Good,2.17
AUD-002480,Gunshot,train,Good,1.139
AUD-002481,Gunshot,train,Good,1.19
AUD-002482,Gunshot,train,Good,1.418
AUD-002483,Gunshot,train,Good,1.317
AUD-002484,Gunshot,train,Good,1.497
AUD-002485,Gunshot,train,Good,1.418
AUD-002486,Gunshot,train,Good,1.508
AUD-002487,Gunshot,train,Good,1.35
AUD-002488,Gunshot,train,Acceptable,1.33
AUD-002489,Gunshot,val,Acceptable,0.768
AUD-002490,Gunshot,train,Acceptable,0.87
AUD-002491,Gunshot,train,Good,1.5
AUD-002492,Gunshot,train,Good,1.44
AUD-002493,Gunshot,train,Good,1.55
AUD-002494,Gunshot,train,Good,1.6
AUD-002495,Gunshot,train,Good,2.25
AUD-002496,Gunshot,train,Good,1.367
AUD-002497,Gunshot,train,Good,1.766
AUD-002498,Gunshot,val,Good,1.41
AUD-002499,Gunshot,val,Good,1.227
AUD-002500,Gunshot,train,Good,1.17
AUD-002501,Gunshot,train,Good,1.19
AUD-002502,Gunshot,train,Good,1.33
AUD-002503,Gunshot,train,Good,1.949
AUD-002504,Gunshot,train,Good,3.02
AUD-002505,Gunshot,train,Good,0.819
AUD-002506,Gunshot,train,Good,3.166
AUD-002507,Gunshot,test,Good,2.729
AUD-002508,Gunshot,train,Good,2.189
AUD-002509,Gunshot,val,Good,0.577
AUD-002510,Gunshot,train,Acceptable,0.61
AUD-002511,Gunshot,train,Good,0.87
AUD-002512,Gunshot,test,Acceptable,0.63
AUD-002513,Gunshot,test,Good,0.91
AUD-002514,Gunshot,val,Good,1.036
AUD-002515,Gunshot,train,Good,1.327
AUD-002516,Gunshot,train,Acceptable,0.648
AUD-002517,Gunshot,train,Good,2.518
AUD-002518,Gunshot,val,Acceptable,1.055
AUD-002519,Gunshot,train,Acceptable,1.137
AUD-002520,Gunshot,train,Good,3.04
AUD-002521,Gunshot,train,Good,1.447
AUD-002522,Panic Scream,train,Good,10.0
AUD-002523,Panic Scream,train,Acceptable,10.0
AUD-002524,Panic Scream,train,Good,10.0
AUD-002525,Panic Scream,test,Good,10.0
AUD-002526,Panic Scream,val,Good,10.0
AUD-002527,Panic Scream,train,Good,10.0
AUD-002528,Panic Scream,test,Good,10.0
AUD-002529,Panic Scream,train,Good,10.0
AUD-002530,Panic Scream,train,Good,10.0
AUD-002531,Panic Scream,train,Good,10.0
AUD-002532,Panic Scream,train,Good,10.0
AUD-002533,Panic Scream,val,Good,10.0
AUD-002534,Panic Scream,test,Good,10.0
AUD-002535,Panic Scream,train,Good,10.0
AUD-002536,Panic Scream,train,Good,10.0
AUD-002537,Panic Scream,test,Good,10.0
AUD-002538,Panic Scream,test,Good,10.0
AUD-002539,Panic Scream,train,Good,10.0
AUD-002540,Panic Scream,train,Poor,6.385
AUD-002541,Panic Scream,train,Good,10.0
AUD-002542,Panic Scream,train,Good,10.0
AUD-002543,Panic Scream,train,Good,10.0
AUD-002544,Panic Scream,train,Good,10.0
AUD-002545,Panic Scream,test,Good,10.0
AUD-002546,Panic Scream,test,Acceptable,10.0
AUD-002547,Panic Scream,test,Good,10.0
AUD-002548,Panic Scream,train,Good,10.0
AUD-002549,Panic Scream,val,Good,10.0
AUD-002550,Panic Scream,test,Good,9.66
AUD-002551,Panic Scream,train,Good,9.256
AUD-002552,Panic Scream,train,Good,9.652
AUD-002553,Panic Scream,train,Acceptable,6.502
AUD-002554,Panic Scream,test,Acceptable,10.0
AUD-002555,Panic Scream,train,Good,9.477
AUD-002556,Panic Scream,train,Good,9.602
AUD-002557,Panic Scream,train,Good,10.0
AUD-002558,Panic Scream,train,Good,10.0
AUD-002559,Panic Scream,train,Poor,10.0
AUD-002560,Panic Scream,train,Good,10.0
AUD-002561,Panic Scream,train,Good,4.69
AUD-002562,Panic Scream,train,Good,10.0
AUD-002563,Panic Scream,train,Good,10.0
AUD-002564,Panic Scream,val,Good,9.752
AUD-002565,Panic Scream,val,Good,10.0
AUD-002566,Panic Scream,test,Good,10.0
AUD-002567,Panic Scream,val,Good,10.0
AUD-002568,Panic Scream,test,Good,10.0
AUD-002569,Panic Scream,train,Good,10.0
AUD-002570,Panic Scream,val,Good,10.0
AUD-002571,Panic Scream,train,Poor,10.0
AUD-002572,Panic Scream,train,Good,10.0
AUD-002573,Panic Scream,val,Good,10.0
AUD-002574,Panic Scream,val,Good,10.0
AUD-002575,Panic Scream,test,Good,10.0
AUD-002576,Panic Scream,test,Good,10.0
AUD-002577,Panic Scream,train,Good,10.0
AUD-002578,Panic Scream,val,Good,9.379
AUD-002579,Panic Scream,train,Acceptable,10.0
AUD-002580,Panic Scream,test,Good,10.0
AUD-002581,Panic Scream,train,Good,10.0
AUD-002582,Panic Scream,train,Acceptable,10.0
AUD-002583,Panic Scream,train,Good,10.0
AUD-002584,Panic Scream,train,Good,10.0
AUD-002585,Panic Scream,train,Good,6.641
AUD-002586,Panic Scream,train,Good,10.0
AUD-002587,Panic Scream,train,Poor,10.0
AUD-002588,Panic Scream,train,Good,10.0
AUD-002589,Panic Scream,test,Good,10.0
AUD-002590,Panic Scream,train,Good,10.0
AUD-002591,Panic Scream,train,Acceptable,10.0
AUD-002592,Panic Scream,train,Good,10.0
AUD-002593,Panic Scream,train,Good,10.0
AUD-002594,Panic Scream,train,Good,10.0
AUD-002595,Panic Scream,test,Good,6.246
AUD-002596,Panic Scream,train,Good,10.0
AUD-002597,Panic Scream,train,Poor,10.0
AUD-002598,Panic Scream,train,Good,10.0
AUD-002599,Panic Scream,train,Poor,10.0
AUD-002600,Panic Scream,val,Good,10.0
AUD-002601,Panic Scream,train,Acceptable,10.0
AUD-002602,Panic Scream,train,Good,10.0
AUD-002603,Panic Scream,train,Good,10.0
AUD-002604,Panic Scream,train,Good,10.0
AUD-002605,Panic Scream,train,Good,10.0
AUD-002606,Panic Scream,train,Good,10.0
AUD-002607,Panic Scream,train,Good,2.043
AUD-002608,Panic Scream,train,Acceptable,10.0
AUD-002609,Panic Scream,train,Good,10.0
AUD-002610,Panic Scream,train,Good,10.0
AUD-002611,Panic Scream,val,Good,10.0
AUD-002612,Panic Scream,train,Acceptable,10.0
AUD-002613,Panic Scream,val,Acceptable,10.0
AUD-002614,Panic Scream,train,Good,10.0
AUD-002615,Panic Scream,train,Good,9.267
AUD-002616,Panic Scream,train,Good,10.0
AUD-002617,Panic Scream,test,Good,10.0
AUD-002618,Panic Scream,train,Good,10.0
AUD-002619,Panic Scream,test,Good,10.0
AUD-002620,Panic Scream,train,Acceptable,10.0
AUD-002621,Panic Scream,train,Good,10.0
AUD-002622,Panic Scream,train,Good,10.0
AUD-002623,Panic Scream,val,Good,10.0
AUD-002624,Panic Scream,train,Acceptable,10.0
AUD-002625,Panic Scream,test,Good,10.0
AUD-002626,Panic Scream,train,Good,10.0
AUD-002627,Panic Scream,train,Good,10.0
AUD-002628,Panic Scream,train,Good,10.0
AUD-002629,Panic Scream,train,Poor,10.0
AUD-002630,Panic Scream,train,Good,10.0
AUD-002631,Panic Scream,train,Good,10.0
AUD-002632,Panic Scream,val,Good,1.869
AUD-002633,Panic Scream,train,Poor,10.0
AUD-002634,Panic Scream,train,Good,10.0
AUD-002635,Panic Scream,train,Good,10.0
AUD-002636,Panic Scream,train,Good,10.0
AUD-002637,Panic Scream,train,Poor,10.0
AUD-002638,Panic Scream,train,Good,10.0
AUD-002639,Panic Scream,val,Good,10.0
AUD-002640,Panic Scream,test,Good,10.0
AUD-002641,Panic Scream,train,Poor,10.0
AUD-002642,Panic Scream,train,Good,10.0
AUD-002643,Panic Scream,train,Good,10.0
AUD-002644,Panic Scream,train,Good,10.0
AUD-002645,Panic Scream,val,Acceptable,10.0
AUD-002646,Panic Scream,train,Good,6.188
AUD-002647,Panic Scream,val,Acceptable,10.0
AUD-002648,Panic Scream,train,Good,10.0
AUD-002649,Panic Scream,train,Poor,7.001
AUD-002650,Panic Scream,train,Good,10.0
AUD-002651,Panic Scream,train,Good,10.0
AUD-002652,Panic Scream,train,Good,10.0
AUD-002653,Panic Scream,val,Good,10.0
AUD-002654,Panic Scream,test,Good,10.0
AUD-002655,Panic Scream,val,Good,10.0
AUD-002656,Panic Scream,test,Good,10.0
AUD-002657,Panic Scream,train,Good,8.173
AUD-002658,Panic Scream,train,Good,9.671
AUD-002659,Panic Scream,test,Acceptable,10.0
AUD-002660,Panic Scream,train,Acceptable,10.0
AUD-002661,Panic Scream,train,Good,10.0
AUD-002662,Panic Scream,train,Acceptable,10.0
AUD-002663,Panic Scream,train,Poor,10.0
AUD-002664,Panic Scream,val,Poor,10.0
AUD-002665,Panic Scream,train,Good,10.0
AUD-002666,Panic Scream,train,Acceptable,10.0
AUD-002667,Panic Scream,train,Good,10.0
AUD-002668,Panic Scream,train,Acceptable,10.0
AUD-002669,Panic Scream,train,Good,10.0
AUD-002670,Panic Scream,train,Acceptable,4.0
AUD-002671,Panic Scream,train,Good,10.0
AUD-002672,Panic Scream,train,Good,10.0
AUD-002673,Panic Scream,train,Good,7.059
AUD-002674,Panic Scream,test,Good,10.0
AUD-002675,Panic Scream,train,Good,10.0
AUD-002676,Panic Scream,train,Good,10.0
AUD-002677,Panic Scream,test,Good,10.0
AUD-002678,Panic Scream,val,Acceptable,10.0
AUD-002679,Panic Scream,train,Good,10.0
AUD-002680,Panic Scream,val,Good,10.0
AUD-002681,Panic Scream,test,Acceptable,10.0
AUD-002682,Panic Scream,train,Acceptable,10.0
AUD-002683,Panic Scream,val,Good,10.0
AUD-002684,Panic Scream,val,Good,10.0
AUD-002685,Panic Scream,train,Good,10.0
AUD-002686,Panic Scream,val,Good,10.0
AUD-002687,Panic Scream,train,Good,10.0
AUD-002688,Panic Scream,train,Good,10.0
AUD-002689,Panic Scream,train,Poor,10.0
AUD-002690,Panic Scream,train,Good,10.0
AUD-002691,Panic Scream,test,Good,10.0
AUD-002692,Panic Scream,val,Good,10.0
AUD-002693,Panic Scream,train,Good,10.0
AUD-002694,Panic Scream,train,Good,10.0
AUD-002695,Panic Scream,val,Good,10.0
AUD-002696,Panic Scream,val,Good,10.0
AUD-002697,Panic Scream,train,Good,10.0
AUD-002698,Panic Scream,train,Poor,10.0
AUD-002699,Panic Scream,train,Good,10.0
AUD-002700,Panic Scream,train,Good,10.0
AUD-002701,Panic Scream,train,Good,10.0
AUD-002702,Panic Scream,val,Poor,10.0
AUD-002703,Panic Scream,test,Acceptable,10.0
AUD-002704,Panic Scream,train,Poor,10.0
AUD-002705,Panic Scream,train,Good,9.37
AUD-002706,Panic Scream,train,Good,10.0
AUD-002707,Panic Scream,test,Good,10.0
AUD-002708,Panic Scream,test,Good,10.0
AUD-002709,Panic Scream,test,Good,10.0
AUD-002710,Panic Scream,train,Good,10.0
AUD-002711,Panic Scream,train,Good,10.0
AUD-002712,Panic Scream,train,Good,9.694
AUD-002713,Panic Scream,train,Good,10.0
AUD-002714,Panic Scream,train,Good,9.541
AUD-002715,Panic Scream,train,Good,9.87
AUD-002716,Panic Scream,val,Good,10.0
AUD-002717,Panic Scream,train,Acceptable,10.0
AUD-002718,Panic Scream,train,Good,10.0
AUD-002719,Panic Scream,train,Acceptable,10.0
AUD-002720,Panic Scream,test,Good,10.0
AUD-002721,Panic Scream,train,Good,10.0
AUD-002722,Panic Scream,train,Good,10.0
AUD-002723,Panic Scream,train,Good,10.0
AUD-002724,Panic Scream,train,Good,10.0
AUD-002725,Panic Scream,train,Good,10.0
AUD-002726,Panic Scream,val,Good,8.394
AUD-002727,Panic Scream,train,Good,10.0
AUD-002728,Panic Scream,train,Acceptable,10.0
AUD-002729,Panic Scream,val,Good,10.0
AUD-002730,Panic Scream,train,Good,10.0
AUD-002731,Panic Scream,train,Good,10.0
AUD-002732,Panic Scream,train,Good,10.0
AUD-002733,Panic Scream,train,Good,10.0
AUD-002734,Panic Scream,train,Good,10.0
AUD-002735,Panic Scream,test,Good,10.0
AUD-002736,Panic Scream,train,Good,10.0
AUD-002737,Panic Scream,test,Good,10.0
AUD-002738,Panic Scream,val,Good,10.0
AUD-002739,Panic Scream,test,Acceptable,10.0
AUD-002740,Panic Scream,train,Poor,10.0
AUD-002741,Panic Scream,train,Good,10.0
AUD-002742,Panic Scream,train,Good,9.495
AUD-002743,Panic Scream,test,Good,9.096
AUD-002744,Panic Scream,train,Good,10.0
AUD-002745,Panic Scream,test,Good,10.0
AUD-002746,Panic Scream,test,Acceptable,10.0
AUD-002747,Panic Scream,test,Good,10.0
AUD-002748,Panic Scream,train,Good,6.536
AUD-002749,Panic Scream,test,Acceptable,10.0
AUD-002750,Panic Scream,train,Acceptable,10.0
AUD-002751,Panic Scream,val,Good,10.0
AUD-002752,Panic Scream,train,Acceptable,10.0
AUD-002753,Panic Scream,train,Good,10.0
AUD-002754,Panic Scream,val,Good,8.661
AUD-002755,Panic Scream,train,Acceptable,2.38
AUD-002756,Panic Scream,train,Good,9.373
AUD-002757,Panic Scream,train,Acceptable,10.0
AUD-002758,Panic Scream,train,Acceptable,9.43
AUD-002759,Panic Scream,train,Acceptable,5.677
AUD-002760,Panic Scream,train,Good,10.0
AUD-002761,Panic Scream,train,Poor,10.0
AUD-002762,Panic Scream,test,Good,10.0
AUD-002763,Panic Scream,test,Acceptable,10.0
AUD-002764,Panic Scream,train,Acceptable,9.169
AUD-002765,Panic Scream,test,Poor,10.0
AUD-002766,Panic Scream,train,Acceptable,10.0
AUD-002767,Panic Scream,train,Poor,10.0
AUD-002768,Panic Scream,train,Good,10.0
AUD-002769,Panic Scream,train,Good,10.0
AUD-002770,Panic Scream,train,Good,10.0
AUD-002771,Panic Scream,train,Acceptable,10.0
AUD-002772,Panic Scream,train,Good,2.798
AUD-002773,Panic Scream,train,Acceptable,10.0
AUD-002774,Panic Scream,train,Good,10.0
AUD-002775,Panic Scream,train,Good,10.0
AUD-002776,Panic Scream,train,Good,10.0
AUD-002777,Panic Scream,train,Good,10.0
AUD-002778,Panic Scream,train,Good,10.0
AUD-002779,Panic Scream,val,Good,10.0
AUD-002780,Panic Scream,train,Good,10.0
AUD-002781,Panic Scream,train,Good,10.0
AUD-002782,Panic Scream,train,Good,10.0
AUD-002783,Panic Scream,train,Good,10.0
AUD-002784,Panic Scream,train,Good,10.0
AUD-002785,Panic Scream,val,Good,10.0
AUD-002786,Panic Scream,train,Good,10.0
AUD-002787,Panic Scream,train,Good,10.0
AUD-002788,Panic Scream,test,Good,10.0
AUD-002789,Panic Scream,val,Poor,10.0
AUD-002790,Panic Scream,train,Poor,4.064
AUD-002791,Panic Scream,train,Good,10.0
AUD-002792,Panic Scream,train,Good,10.0
AUD-002793,Panic Scream,test,Good,10.0
AUD-002794,Panic Scream,train,Good,6.803
AUD-002795,Panic Scream,train,Good,10.0
AUD-002796,Panic Scream,train,Good,10.0
AUD-002797,Panic Scream,train,Good,10.0
AUD-002798,Panic Scream,train,Good,9.043
AUD-002799,Panic Scream,val,Good,10.0
AUD-002800,Panic Scream,train,Good,10.0
AUD-002801,Panic Scream,test,Good,10.0
AUD-002802,Panic Scream,train,Good,10.0
AUD-002803,Panic Scream,val,Good,10.0
AUD-002804,Panic Scream,val,Good,10.0
AUD-002805,Panic Scream,train,Good,10.0
AUD-002806,Panic Scream,train,Good,10.0
AUD-002807,Panic Scream,train,Good,10.0
AUD-002808,Panic Scream,train,Good,10.0
AUD-002809,Panic Scream,test,Good,9.047
AUD-002810,Panic Scream,train,Acceptable,10.0
AUD-002811,Panic Scream,train,Good,10.0
AUD-002812,Panic Scream,train,Good,10.0
AUD-002813,Panic Scream,train,Good,10.0
AUD-002814,Panic Scream,train,Acceptable,5.875
AUD-002815,Panic Scream,train,Acceptable,10.0
AUD-002816,Panic Scream,train,Good,9.072
AUD-002817,Panic Scream,train,Good,10.0
AUD-002818,Panic Scream,train,Good,10.0
AUD-002819,Panic Scream,train,Acceptable,10.0
AUD-002820,Panic Scream,train,Good,9.524
AUD-002821,Panic Scream,train,Good,10.0
AUD-002822,Panic Scream,train,Good,10.0
AUD-002823,Panic Scream,train,Good,10.0
AUD-002824,Panic Scream,test,Acceptable,10.0
AUD-002825,Panic Scream,train,Good,10.0
AUD-002826,Panic Scream,train,Good,10.0
AUD-002827,Panic Scream,train,Good,9.265
AUD-002828,Panic Scream,test,Acceptable,10.0
AUD-002829,Panic Scream,train,Good,10.0
AUD-002830,Panic Scream,train,Good,10.0
AUD-002831,Panic Scream,train,Acceptable,10.0
AUD-002832,Panic Scream,train,Good,10.0
AUD-002833,Panic Scream,train,Poor,10.0
AUD-002834,Panic Scream,val,Good,8.708
AUD-002835,Panic Scream,train,Good,10.0
AUD-002836,Panic Scream,train,Good,10.0
AUD-002837,Panic Scream,train,Good,10.0
AUD-002838,Panic Scream,train,Acceptable,10.0
AUD-002839,Panic Scream,train,Good,10.0
AUD-002840,Panic Scream,train,Good,10.0
AUD-002841,Panic Scream,train,Good,10.0
AUD-002842,Panic Scream,val,Good,10.0
AUD-002843,Panic Scream,train,Poor,10.0
AUD-002844,Panic Scream,test,Good,10.0
AUD-002845,Panic Scream,train,Good,10.0
AUD-002846,Panic Scream,val,Good,10.0
AUD-002847,Panic Scream,train,Good,10.0
AUD-002848,Panic Scream,train,Poor,10.0
AUD-002849,Panic Scream,train,Good,10.0
AUD-002850,Panic Scream,train,Good,7.674
AUD-002851,Panic Scream,train,Good,10.0
AUD-002852,Panic Scream,val,Poor,10.0
AUD-002853,Panic Scream,train,Good,10.0
AUD-002854,Panic Scream,train,Good,10.0
AUD-002855,Panic Scream,train,Good,10.0
AUD-002856,Panic Scream,train,Good,9.045
AUD-002857,Panic Scream,train,Good,10.0
AUD-002858,Panic Scream,val,Good,10.0
AUD-002859,Panic Scream,train,Good,10.0
AUD-002860,Panic Scream,train,Good,10.0
AUD-002861,Panic Scream,val,Good,9.405
AUD-002862,Panic Scream,train,Good,10.0
AUD-002863,Panic Scream,val,Good,10.0
AUD-002864,Panic Scream,train,Good,10.0
AUD-002865,Panic Scream,train,Acceptable,10.0
AUD-002866,Panic Scream,train,Good,10.0
AUD-002867,Panic Scream,test,Good,10.0
AUD-002868,Panic Scream,train,Good,10.0
AUD-002869,Panic Scream,train,Good,10.0
AUD-002870,Panic Scream,train,Good,10.0
AUD-002871,Panic Scream,train,Good,10.0
AUD-002872,Panic Scream,test,Good,10.0
AUD-002873,Panic Scream,train,Good,10.0
AUD-002874,Panic Scream,val,Good,4.981
AUD-002875,Panic Scream,train,Poor,10.0
AUD-002876,Panic Scream,train,Good,10.0
AUD-002877,Panic Scream,test,Acceptable,10.0
AUD-002878,Panic Scream,train,Good,10.0
AUD-002879,Panic Scream,train,Good,10.0
AUD-002880,Panic Scream,train,Good,10.0
AUD-002881,Panic Scream,test,Acceptable,7.338
AUD-002882,Panic Scream,val,Good,10.0
AUD-002883,Panic Scream,train,Good,10.0
AUD-002884,Panic Scream,train,Acceptable,10.0
AUD-002885,Panic Scream,val,Good,9.242
AUD-002886,Panic Scream,train,Acceptable,10.0
AUD-002887,Panic Scream,train,Good,6.223
AUD-002888,Panic Scream,train,Good,10.0
AUD-002889,Panic Scream,train,Poor,10.0
AUD-002890,Panic Scream,val,Acceptable,9.707
AUD-002891,Panic Scream,test,Good,10.0
AUD-002892,Panic Scream,train,Good,10.0
AUD-002893,Panic Scream,test,Poor,10.0
AUD-002894,Panic Scream,train,Good,10.0
AUD-002895,Panic Scream,train,Good,10.0
AUD-002896,Panic Scream,train,Good,10.0
AUD-002897,Panic Scream,train,Good,9.235
AUD-002898,Panic Scream,val,Good,10.0
AUD-002899,Panic Scream,test,Acceptable,10.0
AUD-002900,Panic Scream,val,Acceptable,10.0
AUD-002901,Panic Scream,train,Acceptable,5.805
AUD-002902,Panic Scream,train,Good,10.0
AUD-002903,Panic Scream,test,Good,10.0
AUD-002904,Panic Scream,train,Good,10.0
AUD-002905,Panic Scream,train,Acceptable,10.0
AUD-002906,Panic Scream,train,Good,8.684
AUD-002907,Panic Scream,val,Good,10.0
AUD-002908,Panic Scream,train,Good,10.0
AUD-002909,Panic Scream,train,Good,10.0
AUD-002910,Panic Scream,train,Poor,10.0
AUD-002911,Panic Scream,train,Acceptable,4.389
AUD-002912,Panic Scream,train,Good,9.201
AUD-002913,Panic Scream,train,Good,10.0
AUD-002914,Panic Scream,train,Good,10.0
AUD-002915,Panic Scream,test,Acceptable,10.0
AUD-002916,Panic Scream,val,Good,9.593
AUD-002917,Panic Scream,train,Good,10.0
AUD-002918,Panic Scream,train,Good,10.0
AUD-002919,Panic Scream,val,Acceptable,10.0
AUD-002920,Panic Scream,val,Good,10.0
AUD-002921,Panic Scream,val,Acceptable,10.0
AUD-002922,Aggression,train,Good,6.0
AUD-002923,Aggression,val,Good,6.0
AUD-002924,Aggression,train,Good,6.0
AUD-002925,Aggression,test,Good,6.0
AUD-002926,Aggression,train,Good,6.0
AUD-002927,Aggression,train,Good,6.0
AUD-002928,Aggression,train,Good,6.0
AUD-002929,Aggression,train,Good,6.0
AUD-002930,Aggression,test,Good,6.0
AUD-002931,Aggression,train,Good,6.0
AUD-002932,Aggression,train,Good,6.0
AUD-002933,Aggression,train,Good,6.0
AUD-002934,Aggression,train,Good,2.0
AUD-002935,Aggression,val,Good,6.0
AUD-002936,Aggression,test,Good,6.0
AUD-002937,Aggression,train,Good,6.0
AUD-002938,Aggression,train,Good,4.0
AUD-002939,Aggression,train,Acceptable,3.0
AUD-002940,Aggression,train,Good,6.0
AUD-002941,Aggression,train,Good,5.0
AUD-002942,Aggression,val,Good,3.0
AUD-002943,Aggression,val,Acceptable,5.0
AUD-002944,Aggression,train,Acceptable,6.0
AUD-002945,Aggression,val,Good,6.0
AUD-002946,Aggression,train,Good,6.0
AUD-002947,Aggression,train,Good,5.0
AUD-002948,Aggression,train,Good,6.0
AUD-002949,Aggression,train,Good,6.0
AUD-002950,Aggression,train,Good,6.0
AUD-002951,Aggression,train,Good,6.0
AUD-002952,Aggression,train,Good,2.0
AUD-002953,Aggression,train,Good,4.0
AUD-002954,Aggression,train,Good,6.0
AUD-002955,Aggression,train,Good,6.0
AUD-002956,Aggression,test,Good,5.0
AUD-002957,Aggression,train,Good,5.0
AUD-002958,Aggression,train,Acceptable,2.0
AUD-002959,Aggression,train,Good,6.0
AUD-002960,Aggression,train,Good,6.0
AUD-002961,Aggression,test,Good,6.0
AUD-002962,Aggression,val,Good,6.0
AUD-002963,Aggression,train,Acceptable,6.0
AUD-002964,Aggression,train,Good,6.0
AUD-002965,Aggression,val,Good,3.0
AUD-002966,Aggression,val,Good,6.0
AUD-002967,Aggression,train,Good,6.0
AUD-002968,Aggression,train,Good,2.0
AUD-002969,Aggression,test,Good,4.0
AUD-002970,Aggression,val,Good,6.0
AUD-002971,Aggression,val,Good,6.0
AUD-002972,Aggression,val,Good,6.0
AUD-002973,Aggression,train,Good,6.0
AUD-002974,Aggression,val,Good,6.0
AUD-002975,Aggression,val,Good,6.0
AUD-002976,Aggression,test,Acceptable,2.0
AUD-002977,Aggression,train,Good,6.0
AUD-002978,Aggression,train,Good,6.0
AUD-002979,Aggression,train,Good,6.0
AUD-002980,Aggression,test,Good,6.0
AUD-002981,Aggression,train,Good,6.0
AUD-002982,Aggression,train,Good,3.0
AUD-002983,Aggression,train,Good,6.0
AUD-002984,Aggression,train,Good,3.0
AUD-002985,Aggression,train,Good,6.0
AUD-002986,Aggression,test,Good,6.0
AUD-002987,Aggression,train,Good,6.0
AUD-002988,Aggression,train,Good,6.0
AUD-002989,Aggression,train,Good,6.0
AUD-002990,Aggression,train,Good,6.0
AUD-002991,Aggression,train,Good,6.0
AUD-002992,Aggression,val,Good,6.0
AUD-002993,Aggression,test,Good,3.0
AUD-002994,Aggression,train,Good,5.0
AUD-002995,Aggression,train,Good,6.0
AUD-002996,Aggression,train,Good,6.0
AUD-002997,Aggression,train,Good,2.0
AUD-002998,Aggression,train,Good,4.0
AUD-002999,Aggression,train,Good,3.0
AUD-003000,Aggression,train,Good,5.0
AUD-003001,Aggression,train,Good,4.0
AUD-003002,Aggression,test,Good,4.0
AUD-003003,Aggression,test,Good,6.0
AUD-003004,Aggression,train,Good,6.0
AUD-003005,Aggression,train,Good,6.0
AUD-003006,Aggression,train,Good,2.0
AUD-003007,Aggression,train,Good,4.0
AUD-003008,Aggression,train,Good,2.0
AUD-003009,Aggression,val,Good,4.83
AUD-003010,Aggression,val,Good,2.136
AUD-003011,Aggression,train,Good,6.0
AUD-003012,Aggression,train,Good,2.694
AUD-003013,Aggression,test,Good,3.53
AUD-003014,Aggression,train,Good,3.343
AUD-003015,Aggression,train,Good,3.158
AUD-003016,Aggression,val,Good,6.0
AUD-003017,Aggression,train,Good,6.0
AUD-003018,Aggression,train,Good,3.623
AUD-003019,Aggression,train,Good,6.0
AUD-003020,Aggression,train,Good,6.0
AUD-003021,Aggression,val,Good,6.0
AUD-003022,Aggression,train,Good,2.815
AUD-003023,Aggression,train,Good,5.108
AUD-003024,Aggression,test,Good,4.273
AUD-003025,Aggression,test,Good,4.18
AUD-003026,Aggression,train,Good,3.622
AUD-003027,Aggression,val,Good,1.95
AUD-003028,Aggression,val,Good,6.0
AUD-003029,Aggression,train,Good,5.758
AUD-003030,Aggression,train,Good,4.644
AUD-003031,Aggression,train,Good,3.065
AUD-003032,Aggression,val,Good,6.0
AUD-003033,Aggression,train,Good,2.23
AUD-003034,Aggression,train,Good,6.0
AUD-003035,Aggression,train,Good,4.087
AUD-003036,Aggression,train,Good,3.172
AUD-003037,Aggression,train,Good,4.923
AUD-003038,Aggression,train,Good,2.508
AUD-003039,Aggression,train,Good,6.0
AUD-003040,Aggression,train,Good,3.158
AUD-003041,Aggression,train,Good,3.808
AUD-003042,Aggression,train,Good,4.737
AUD-003043,Aggression,test,Good,3.066
AUD-003044,Aggression,train,Good,6.0
AUD-003045,Aggression,test,Good,4.087
AUD-003046,Aggression,train,Good,3.53
AUD-003047,Aggression,train,Good,6.0
AUD-003048,Aggression,train,Good,6.0
AUD-003049,Aggression,train,Good,6.0
AUD-003050,Aggression,train,Good,6.0
AUD-003051,Aggression,train,Good,2.229
AUD-003052,Aggression,test,Good,2.322
AUD-003053,Aggression,test,Good,5.294
AUD-003054,Aggression,train,Good,4.651
AUD-003055,Aggression,val,Good,3.623
AUD-003056,Aggression,val,Good,2.88
AUD-003057,Aggression,train,Good,6.0
AUD-003058,Aggression,train,Acceptable,4.551
AUD-003059,Aggression,train,Good,5.797
AUD-003060,Aggression,train,Good,6.0
AUD-003061,Aggression,train,Good,3.808
AUD-003062,Aggression,train,Good,6.0
AUD-003063,Aggression,train,Good,3.622
AUD-003064,Aggression,train,Good,3.529
AUD-003065,Aggression,train,Good,6.0
AUD-003066,Aggression,train,Good,6.0
AUD-003067,Aggression,test,Good,3.824
AUD-003068,Aggression,train,Good,2.136
AUD-003069,Aggression,train,Good,3.994
AUD-003070,Aggression,train,Good,1.858
AUD-003071,Aggression,val,Good,2.786
AUD-003072,Aggression,train,Good,5.016
AUD-003073,Aggression,val,Good,6.0
AUD-003074,Aggression,train,Good,6.0
AUD-003075,Aggression,test,Good,1.95
AUD-003076,Aggression,train,Good,6.0
AUD-003077,Aggression,train,Good,5.201
AUD-003078,Aggression,test,Good,4.365
AUD-003079,Aggression,train,Good,6.0
AUD-003080,Aggression,train,Good,6.0
AUD-003081,Aggression,train,Good,4.18
AUD-003082,Aggression,test,Good,6.0
AUD-003083,Aggression,test,Good,4.737
AUD-003084,Aggression,train,Good,6.0
AUD-003085,Aggression,val,Good,5.851
AUD-003086,Aggression,train,Good,6.0
AUD-003087,Aggression,train,Good,6.0
AUD-003088,Aggression,test,Good,6.0
AUD-003089,Aggression,train,Good,5.294
AUD-003090,Aggression,train,Good,6.0
