audio_id,filename,original_filename,class_label,source,license,duration,sample_rate,channels,original_sample_rate,original_channels,environment,device,distance_m,is_augmented,parent_audio_id,augmentation,split,quality,sha256,path
AUD-000414-A1,AUD-000414-A1.wav,us8k_124389-8-1-13.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000414,volume+distance+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000414-A1.wav
AUD-000416-A1,AUD-000416-A1.wav,us8k_124389-8-1-15.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000416,device+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000416-A1.wav
AUD-000417-A1,AUD-000417-A1.wav,us8k_124389-8-1-16.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000417,shift+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000417-A1.wav
AUD-000418-A1,AUD-000418-A1.wav,us8k_124389-8-1-17.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),3.678,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000418,distance+stretch+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000418-A1.wav
AUD-000419-A1,AUD-000419-A1.wav,us8k_124389-8-1-18.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),3.878,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000419,stretch+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000419-A1.wav
AUD-000420-A1,AUD-000420-A1.wav,us8k_124389-8-1-2.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000420,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000420-A1.wav
AUD-000421-A1,AUD-000421-A1.wav,us8k_124389-8-1-3.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000421,reverb,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-000421-A1.wav
AUD-000422-A1,AUD-000422-A1.wav,us8k_124389-8-1-4.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000422,pitch,train,Acceptable,,audio_dataset/processed/train/Alarm or Siren/AUD-000422-A1.wav
AUD-000423-A1,AUD-000423-A1.wav,us8k_124389-8-1-5.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),3.973,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000423,device+stretch+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000423-A1.wav
AUD-000426-A1,AUD-000426-A1.wav,us8k_124389-8-1-8.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.204,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000426,volume+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000426-A1.wav
AUD-000427-A1,AUD-000427-A1.wav,us8k_124389-8-1-9.wav,Alarm or Siren,UrbanSound8K:124389,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000427,noise+distance+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000427-A1.wav
AUD-000428-A1,AUD-000428-A1.wav,us8k_133473-8-0-0.wav,Alarm or Siren,UrbanSound8K:133473,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000428,volume+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000428-A1.wav
AUD-000429-A1,AUD-000429-A1.wav,us8k_133473-8-0-1.wav,Alarm or Siren,UrbanSound8K:133473,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000429,pitch+device+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000429-A1.wav
AUD-000430-A1,AUD-000430-A1.wav,us8k_133473-8-0-2.wav,Alarm or Siren,UrbanSound8K:133473,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000430,distance+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000430-A1.wav
AUD-000433-A1,AUD-000433-A1.wav,us8k_133473-8-0-5.wav,Alarm or Siren,UrbanSound8K:133473,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000433,distance+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000433-A1.wav
AUD-000435-A1,AUD-000435-A1.wav,us8k_135160-8-0-1.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000435,shift+reverb+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000435-A1.wav
AUD-000437-A1,AUD-000437-A1.wav,us8k_135160-8-0-11.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.199,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000437,stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000437-A1.wav
AUD-000438-A1,AUD-000438-A1.wav,us8k_135160-8-0-2.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),3.478,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000438,stretch+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000438-A1.wav
AUD-000439-A1,AUD-000439-A1.wav,us8k_135160-8-0-3.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000439,shift+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000439-A1.wav
AUD-000440-A1,AUD-000440-A1.wav,us8k_135160-8-0-4.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000440,noise+reverb+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000440-A1.wav
AUD-000441-A1,AUD-000441-A1.wav,us8k_135160-8-0-5.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000441,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000441-A1.wav
AUD-000444-A1,AUD-000444-A1.wav,us8k_135160-8-0-8.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000444,distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000444-A1.wav
AUD-000445-A1,AUD-000445-A1.wav,us8k_135160-8-0-9.wav,Alarm or Siren,UrbanSound8K:135160,CC BY-NC 3.0 (UrbanSound8K),4.276,44100.0,1.0,16000,2,outdoor-urban,unknown,,1,AUD-000445,stretch+device+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000445-A1.wav
AUD-000448-A1,AUD-000448-A1.wav,us8k_148632-8-0-10.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.34,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000448,stretch+volume,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000448-A1.wav
AUD-000449-A1,AUD-000449-A1.wav,us8k_148632-8-0-11.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),3.797,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000449,stretch+pitch,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000449-A1.wav
AUD-000452-A1,AUD-000452-A1.wav,us8k_148632-8-0-14.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000452,device+distance,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000452-A1.wav
AUD-000453-A1,AUD-000453-A1.wav,us8k_148632-8-0-15.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000453,distance+shift,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000453-A1.wav
AUD-000454-A1,AUD-000454-A1.wav,us8k_148632-8-0-16.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000454,volume,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000454-A1.wav
AUD-000456-A1,AUD-000456-A1.wav,us8k_148632-8-0-18.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000456,reverb+volume,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000456-A1.wav
AUD-000459-A1,AUD-000459-A1.wav,us8k_148632-8-0-4.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000459,shift+pitch+noise,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000459-A1.wav
AUD-000460-A1,AUD-000460-A1.wav,us8k_148632-8-0-5.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000460,shift+device,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000460-A1.wav
AUD-000464-A1,AUD-000464-A1.wav,us8k_148632-8-0-9.wav,Alarm or Siren,UrbanSound8K:148632,CC BY-NC 3.0 (UrbanSound8K),4.157,44100.0,1.0,48000,1,outdoor-urban,unknown,,1,AUD-000464,noise+stretch,train,Poor,,audio_dataset/processed/train/Alarm or Siren/AUD-000464-A1.wav
AUD-000465-A1,AUD-000465-A1.wav,us8k_156868-8-0-0.wav,Alarm or Siren,UrbanSound8K:156868,CC BY-NC 3.0 (UrbanSound8K),0.745,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000465,shift+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000465-A1.wav
AUD-000468-A1,AUD-000468-A1.wav,us8k_156868-8-3-0.wav,Alarm or Siren,UrbanSound8K:156868,CC BY-NC 3.0 (UrbanSound8K),0.59,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000468,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000468-A1.wav
AUD-000469-A1,AUD-000469-A1.wav,us8k_156868-8-4-0.wav,Alarm or Siren,UrbanSound8K:156868,CC BY-NC 3.0 (UrbanSound8K),0.596,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000469,noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000469-A1.wav
AUD-000470-A1,AUD-000470-A1.wav,us8k_156869-8-0-0.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000470,pitch+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000470-A1.wav
AUD-000471-A1,AUD-000471-A1.wav,us8k_156869-8-0-1.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000471,shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000471-A1.wav
AUD-000472-A1,AUD-000472-A1.wav,us8k_156869-8-0-10.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000472,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000472-A1.wav
AUD-000473-A1,AUD-000473-A1.wav,us8k_156869-8-0-11.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000473,distance+noise+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000473-A1.wav
AUD-000474-A1,AUD-000474-A1.wav,us8k_156869-8-0-2.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000474,device+noise+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000474-A1.wav
AUD-000475-A1,AUD-000475-A1.wav,us8k_156869-8-0-3.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.267,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000475,stretch+reverb+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000475-A1.wav
AUD-000476-A1,AUD-000476-A1.wav,us8k_156869-8-0-4.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000476,distance+shift+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000476-A1.wav
AUD-000477-A1,AUD-000477-A1.wav,us8k_156869-8-0-5.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),3.496,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000477,noise+stretch+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000477-A1.wav
AUD-000478-A1,AUD-000478-A1.wav,us8k_156869-8-0-6.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000478,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000478-A1.wav
AUD-000479-A1,AUD-000479-A1.wav,us8k_156869-8-0-7.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),3.82,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000479,stretch+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000479-A1.wav
AUD-000481-A1,AUD-000481-A1.wav,us8k_156869-8-0-9.wav,Alarm or Siren,UrbanSound8K:156869,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000481,reverb+shift+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000481-A1.wav
AUD-000482-A1,AUD-000482-A1.wav,us8k_157648-8-0-0.wav,Alarm or Siren,UrbanSound8K:157648,CC BY-NC 3.0 (UrbanSound8K),3.658,44100.0,1.0,44100,2,outdoor-urban,unknown,,1,AUD-000482,device+reverb+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000482-A1.wav
AUD-000484-A1,AUD-000484-A1.wav,us8k_157866-8-0-1.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000484,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000484-A1.wav
AUD-000485-A1,AUD-000485-A1.wav,us8k_157866-8-0-10.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000485,volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000485-A1.wav
AUD-000486-A1,AUD-000486-A1.wav,us8k_157866-8-0-11.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000486,noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000486-A1.wav
AUD-000487-A1,AUD-000487-A1.wav,us8k_157866-8-0-12.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000487,distance+device+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000487-A1.wav
AUD-000488-A1,AUD-000488-A1.wav,us8k_157866-8-0-13.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),3.608,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000488,stretch+pitch+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000488-A1.wav
AUD-000489-A1,AUD-000489-A1.wav,us8k_157866-8-0-14.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000489,shift+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000489-A1.wav
AUD-000490-A1,AUD-000490-A1.wav,us8k_157866-8-0-15.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),3.502,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000490,device+stretch+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000490-A1.wav
AUD-000491-A1,AUD-000491-A1.wav,us8k_157866-8-0-16.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000491,reverb+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000491-A1.wav
AUD-000493-A1,AUD-000493-A1.wav,us8k_157866-8-0-18.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.227,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000493,distance+noise+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000493-A1.wav
AUD-000494-A1,AUD-000494-A1.wav,us8k_157866-8-0-19.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000494,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000494-A1.wav
AUD-000495-A1,AUD-000495-A1.wav,us8k_157866-8-0-2.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000495,device+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000495-A1.wav
AUD-000496-A1,AUD-000496-A1.wav,us8k_157866-8-0-20.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000496,device,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000496-A1.wav
AUD-000497-A1,AUD-000497-A1.wav,us8k_157866-8-0-21.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000497,device+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000497-A1.wav
AUD-000498-A1,AUD-000498-A1.wav,us8k_157866-8-0-22.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000498,distance+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000498-A1.wav
AUD-000500-A1,AUD-000500-A1.wav,us8k_157866-8-0-24.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000500,shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000500-A1.wav
AUD-000502-A1,AUD-000502-A1.wav,us8k_157866-8-0-26.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000502,reverb+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000502-A1.wav
AUD-000504-A1,AUD-000504-A1.wav,us8k_157866-8-0-3.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000504,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000504-A1.wav
AUD-000505-A1,AUD-000505-A1.wav,us8k_157866-8-0-4.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000505,device+noise+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000505-A1.wav
AUD-000506-A1,AUD-000506-A1.wav,us8k_157866-8-0-5.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000506,distance+volume,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000506-A1.wav
AUD-000507-A1,AUD-000507-A1.wav,us8k_157866-8-0-6.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000507,reverb+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000507-A1.wav
AUD-000508-A1,AUD-000508-A1.wav,us8k_157866-8-0-7.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000508,reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000508-A1.wav
AUD-000509-A1,AUD-000509-A1.wav,us8k_157866-8-0-8.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000509,volume+shift+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000509-A1.wav
AUD-000510-A1,AUD-000510-A1.wav,us8k_157866-8-0-9.wav,Alarm or Siren,UrbanSound8K:157866,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000510,shift+pitch+distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000510-A1.wav
AUD-000511-A1,AUD-000511-A1.wav,us8k_157867-8-0-0.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000511,device+shift+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000511-A1.wav
AUD-000512-A1,AUD-000512-A1.wav,us8k_157867-8-0-1.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000512,device+noise+reverb,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000512-A1.wav
AUD-000513-A1,AUD-000513-A1.wav,us8k_157867-8-0-10.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000513,volume+pitch+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000513-A1.wav
AUD-000515-A1,AUD-000515-A1.wav,us8k_157867-8-0-12.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),3.492,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000515,stretch+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000515-A1.wav
AUD-000516-A1,AUD-000516-A1.wav,us8k_157867-8-0-13.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000516,noise+pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000516-A1.wav
AUD-000517-A1,AUD-000517-A1.wav,us8k_157867-8-0-14.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000517,pitch+volume+noise,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000517-A1.wav
AUD-000518-A1,AUD-000518-A1.wav,us8k_157867-8-0-15.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.587,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000518,distance+device+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000518-A1.wav
AUD-000521-A1,AUD-000521-A1.wav,us8k_157867-8-0-18.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),3.979,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000521,shift+stretch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000521-A1.wav
AUD-000522-A1,AUD-000522-A1.wav,us8k_157867-8-0-19.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000522,pitch,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000522-A1.wav
AUD-000523-A1,AUD-000523-A1.wav,us8k_157867-8-0-2.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000523,distance,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000523-A1.wav
AUD-000525-A1,AUD-000525-A1.wav,us8k_157867-8-0-21.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000525,shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000525-A1.wav
AUD-000526-A1,AUD-000526-A1.wav,us8k_157867-8-0-22.wav,Alarm or Siren,UrbanSound8K:157867,CC BY-NC 3.0 (UrbanSound8K),4.0,44100.0,1.0,44100,1,outdoor-urban,unknown,,1,AUD-000526,pitch+shift,train,Good,,audio_dataset/processed/train/Alarm or Siren/AUD-000526-A1.wav
